jobType,workAreaCode,workYear,degree,industryType1,companyType,companySizeCode,jobSalaryMax,jobSalaryMin,term,jobSalaryMaxLevel,jobSalaryMinLevel
16,21000,3.0,2,2.0,1,1.0,8500.0,7500.0,0,2,1
16,70905,5.0,5,36.0,2,3.0,15000.0,8000.0,0,2,2
16,21000,5.0,4,2.0,1,3.0,12000.0,8000.0,0,2,2
16,20000,0.0,0,21.0,1,3.0,13000.0,7000.0,0,2,1
16,20300,3.0,6,52.0,1,3.0,15000.0,8000.0,0,2,2
16,20300,5.0,5,61.0,8,1.0,15000.0,8000.0,0,2,2
16,999999,0.0,5,9.0,1,2.0,12000.0,8000.0,0,2,2
16,20600,0.0,5,14.0,1,1.0,14000.0,7000.0,0,2,1
16,21000,3.0,4,15.0,1,2.0,15000.0,8000.0,0,2,2
16,21100,4.0,5,31.0,1,1.0,11000.0,8000.0,0,2,2
16,20300,3.0,6,52.0,1,3.0,15000.0,8000.0,0,2,2
16,20000,0.0,2,21.0,1,1.0,11000.0,8000.0,0,2,2
16,21000,0.0,4,21.0,1,1.0,9000.0,8000.0,0,2,2
16,20300,3.0,5,23.0,1,5.0,13000.0,8000.0,0,2,2
16,21500,6.0,4,50.0,1,3.0,12000.0,8000.0,0,2,2
16,20000,0.0,2,21.0,1,1.0,11000.0,8000.0,0,2,2
16,151102,6.0,2,65.0,2,7.0,11000.0,8000.0,0,2,2
16,21100,4.0,5,47.0,1,2.0,14000.0,8000.0,0,2,2
16,21800,4.0,4,5.0,1,4.0,8000.0,7000.0,0,2,1
16,21000,5.0,4,14.0,1,2.0,9000.0,7000.0,0,2,1
16,21000,0.0,5,2.0,1,2.0,16000.0,8000.0,0,2,2
16,21000,0.0,5,21.0,3,3.0,10000.0,7000.0,0,2,1
16,21500,5.0,2,2.0,1,2.0,12000.0,8000.0,0,2,2
16,70600,4.0,4,58.0,1,3.0,12000.0,8000.0,0,2,2
16,20800,3.0,2,11.0,3,1.0,8000.0,7000.0,0,2,1
16,21800,3.0,4,9.0,1,1.0,10000.0,7000.0,0,2,1
16,21000,0.0,4,61.0,4,1.0,12000.0,7000.0,0,2,1
16,999999,0.0,0,49.0,4,3.0,12000.0,8000.0,0,2,2
0,20000,0.0,0,4.0,1,1.0,9000.0,7000.0,0,2,1
16,21500,4.0,2,14.0,1,1.0,10000.0,7000.0,0,2,1
0,20000,0.0,0,27.0,1,1.0,9000.0,7000.0,0,2,1
0,20000,5.0,5,7.0,1,1.0,16000.0,8000.0,0,2,2
0,20000,5.0,5,32.0,1,1.0,12000.0,7000.0,0,2,1
0,20000,3.0,5,61.0,1,1.0,15000.0,8000.0,0,2,2
0,20000,6.0,0,54.0,1,1.0,14000.0,7000.0,0,2,1
0,21500,5.0,5,6.0,1,1.0,10000.0,8000.0,0,2,2
0,21000,4.0,4,4.0,1,1.0,9000.0,7000.0,0,2,1
0,21000,3.0,5,23.0,4,2.0,10000.0,7000.0,0,2,1
0,21500,3.0,0,65.0,1,2.0,16000.0,8000.0,0,2,2
0,21000,5.0,5,47.0,1,3.0,16000.0,8000.0,0,2,2
0,20300,3.0,4,4.0,4,2.0,14000.0,7000.0,0,2,1
0,21100,5.0,4,12.0,1,1.0,15000.0,7500.0,0,2,1
0,21000,6.0,3,6.0,1,1.0,9000.0,7000.0,0,2,1
0,20500,3.0,4,21.0,3,2.0,11000.0,7500.0,0,2,1
0,21600,3.0,2,14.0,1,1.0,9000.0,8000.0,0,2,2
0,21100,4.0,4,4.0,1,1.0,10000.0,8000.0,0,2,2
16,20300,0.0,2,7.0,1,3.0,8000.0,7000.0,0,2,1
0,20400,0.0,0,47.0,1,1.0,12000.0,8000.0,0,2,2
0,21000,0.0,4,43.0,5,3.0,16000.0,8000.0,0,2,2
16,21800,5.0,5,1.0,2,3.0,13000.0,8000.0,0,2,2
16,20800,0.0,5,31.0,1,1.0,13000.0,9000.0,0,2,2
16,21000,6.0,5,11.0,1,3.0,12000.0,9000.0,0,2,2
16,20500,6.0,5,4.0,1,1.0,15000.0,10000.0,0,2,2
16,20500,6.0,5,4.0,1,1.0,15000.0,10000.0,0,2,2
16,21500,4.0,5,14.0,1,2.0,12000.0,9000.0,0,2,2
16,20300,0.0,0,11.0,1,3.0,14000.0,9000.0,0,2,2
16,21000,6.0,4,33.0,1,5.0,15000.0,10000.0,0,2,2
16,21400,0.0,5,14.0,1,1.0,19999.0,10000.0,0,2,2
16,21800,0.0,4,46.0,1,2.0,20000.0,10000.0,0,3,2
16,20600,6.0,4,31.0,1,3.0,20000.0,10000.0,0,3,2
16,20000,6.0,4,15.0,2,7.0,15000.0,10000.0,0,2,2
16,20000,0.0,0,54.0,1,3.0,20000.0,10000.0,0,3,2
16,21000,0.0,4,56.0,3,3.0,12000.0,9000.0,0,2,2
16,20600,4.0,4,7.0,1,3.0,13000.0,10000.0,0,2,2
16,20000,5.0,4,48.0,1,2.0,15000.0,10000.0,0,2,2
16,20400,0.0,0,21.0,1,1.0,16000.0,9000.0,0,2,2
16,21000,4.0,4,14.0,1,1.0,13000.0,10000.0,0,2,2
16,20300,0.0,5,40.0,1,3.0,20000.0,10000.0,0,3,2
16,21100,3.0,5,2.0,1,1.0,20000.0,10000.0,0,3,2
16,21500,5.0,4,4.0,1,2.0,15000.0,10000.0,0,2,2
0,20800,4.0,4,21.0,1,1.0,13000.0,10000.0,0,2,2
0,20000,0.0,5,8.0,1,1.0,15000.0,10000.0,0,2,2
16,21100,0.0,0,7.0,1,3.0,12000.0,9000.0,0,2,2
16,20400,0.0,4,4.0,1,4.0,16000.0,14000.0,0,2,2
16,180200,5.0,5,35.0,1,4.0,24000.0,12000.0,0,3,2
16,21000,5.0,5,7.0,1,1.0,20000.0,12000.0,0,3,2
16,20300,6.0,5,1.0,1,3.0,20000.0,12000.0,0,3,2
16,20900,5.0,5,48.0,1,1.0,15000.0,12000.0,0,2,2
16,21500,5.0,5,63.0,1,1.0,15000.0,12000.0,0,2,2
0,20300,4.0,4,54.0,1,2.0,15000.0,12000.0,0,2,2
16,20300,3.0,5,23.0,1,5.0,15000.0,10001.0,1,2,2
16,21000,5.0,5,38.0,1,3.0,30000.0,15000.0,0,3,2
16,21400,6.0,0,14.0,1,1.0,20000.0,13000.0,0,3,2
16,20500,0.0,5,23.0,6,2.0,25000.0,15000.0,0,3,2
16,21300,7.0,5,33.0,1,3.0,20000.0,15000.0,0,3,2
16,80500,5.0,5,26.0,4,2.0,20000.0,15000.0,0,3,2
16,20300,4.0,5,1.0,1,3.0,20000.0,12000.0,0,3,2
16,999999,5.0,5,9.0,1,2.0,20000.0,12000.0,0,3,2
16,20000,6.0,5,4.0,1,3.0,18000.0,15000.0,0,2,2
16,21300,6.0,5,33.0,6,4.0,30000.0,15000.0,0,3,2
0,21200,0.0,0,63.0,8,1.0,24000.0,12000.0,0,3,2
0,20500,6.0,5,7.0,1,1.0,15000.0,12000.0,0,2,2
16,20300,6.0,5,1.0,1,3.0,20000.0,12000.0,0,3,2
16,21000,5.0,5,47.0,4,3.0,26000.0,15000.0,0,3,2
16,20600,6.0,4,12.0,1,3.0,25000.0,15000.0,0,3,2
16,70303,5.0,2,22.0,3,7.0,18000.0,12000.0,0,2,2
0,20600,6.0,4,27.0,1,3.0,30000.0,15000.0,0,3,2
16,21000,3.0,5,27.0,1,3.0,30000.0,20000.0,0,3,3
16,20400,0.0,4,27.0,1,2.0,30000.0,18000.0,0,3,2
16,90215,5.0,5,8.0,1,4.0,30000.0,20000.0,0,3,3
0,21000,5.0,5,6.0,1,1.0,15000.0,10000.0,0,2,2
0,20500,4.0,5,7.0,1,1.0,20000.0,10000.0,0,3,2
16,20400,5.0,5,6.0,1,5.0,30000.0,20000.0,0,3,3
0,21500,6.0,4,6.0,3,1.0,15000.0,10000.0,0,2,2
16,21800,5.0,5,1.0,2,3.0,15000.0,10000.0,0,2,2
16,20400,5.0,4,6.0,1,5.0,20000.0,15000.0,0,3,2
0,21000,4.0,5,23.0,1,3.0,15000.0,12000.0,0,2,2
16,20300,5.0,0,22.0,2,4.0,15000.0,10000.0,0,2,2
16,21000,5.0,5,3.0,2,4.0,25000.0,20000.0,0,3,3
16,20500,3.0,4,9.0,2,5.0,15000.0,10000.0,0,2,2
16,21000,6.0,5,26.0,5,3.0,17000.0,14000.0,0,2,2
16,21600,6.0,5,35.0,1,2.0,18000.0,15000.0,0,2,2
0,21200,5.0,4,14.0,1,3.0,25000.0,13000.0,0,3,2
0,21500,4.0,5,36.0,3,1.0,20000.0,10000.0,0,3,2
0,21200,3.0,3,14.0,1,2.0,15000.0,8000.0,0,2,2
16,21000,6.0,5,2.0,1,3.0,30000.0,20000.0,0,3,3
0,21300,4.0,4,6.0,1,3.0,18000.0,10000.0,0,2,2
16,21300,0.0,4,32.0,8,2.0,20000.0,10000.0,0,3,2
0,21200,3.0,4,1.0,1,1.0,20000.0,13000.0,0,3,2
0,21500,4.0,4,35.0,1,2.0,18000.0,13000.0,0,2,2
16,20400,6.0,4,32.0,1,2.0,18000.0,13000.0,0,2,2
0,21000,8.0,4,6.0,1,2.0,20000.0,18000.0,0,3,2
0,21100,8.0,2,14.0,1,1.0,25000.0,15000.0,0,3,2
16,21000,5.0,5,3.0,1,6.0,20000.0,10000.0,0,3,2
16,20400,6.0,5,32.0,1,2.0,30000.0,20000.0,0,3,3
16,21200,0.0,2,12.0,1,2.0,15000.0,8000.0,0,2,2
16,21200,4.0,5,19.0,1,1.0,15000.0,10000.0,0,2,2
16,20300,6.0,5,2.0,6,4.0,40000.0,20000.0,0,3,3
16,20400,5.0,4,32.0,1,2.0,15000.0,8000.0,0,2,2
16,21000,3.0,6,2.0,3,7.0,16000.0,12000.0,0,2,2
16,21500,3.0,5,14.0,3,2.0,15000.0,10000.0,0,2,2
16,21600,5.0,4,21.0,6,7.0,25000.0,20000.0,0,3,3
16,21200,0.0,0,12.0,1,2.0,40000.0,20000.0,0,3,3
0,21300,4.0,4,7.0,1,1.0,15000.0,8000.0,0,2,2
0,20000,6.0,5,9.0,1,2.0,15000.0,8000.0,0,2,2
16,20000,5.0,5,8.0,3,5.0,50000.0,30000.0,0,3,3
16,20500,6.0,4,4.0,1,1.0,35000.0,25000.0,0,3,3
16,70306,6.0,5,26.0,3,1.0,40000.0,30000.0,0,3,3
16,20500,6.0,6,8.0,3,5.0,50000.0,25000.0,0,3,3
16,21100,6.0,5,2.0,4,3.0,60000.0,30000.0,0,3,3
0,20600,6.0,4,27.0,1,3.0,50000.0,30000.0,0,3,3
16,21100,5.0,6,55.0,5,7.0,50000.0,30000.0,0,3,3
0,20600,5.0,5,49.0,1,1.0,20000.0,12000.0,0,3,2
0,20500,4.0,5,33.0,5,2.0,20000.0,15000.0,0,3,2
0,21000,5.0,5,8.0,6,5.0,20000.0,10000.0,0,3,2
16,21200,0.0,0,12.0,1,2.0,40000.0,20000.0,0,3,3
0,21100,5.0,4,60.0,1,1.0,20000.0,10000.0,0,3,2
0,21600,5.0,5,40.0,1,5.0,30000.0,15000.0,0,3,2
0,20000,0.0,4,7.0,1,1.0,45000.0,26000.0,0,3,3
0,999999,6.0,5,33.0,1,3.0,30000.0,20000.0,0,3,3
0,21300,8.0,4,1.0,4,3.0,30000.0,20000.0,0,3,3
0,20000,5.0,5,22.0,2,3.0,23000.0,12000.0,0,3,2
0,20400,5.0,4,12.0,1,1.0,30000.0,25000.0,0,3,3
0,21000,6.0,5,8.0,1,2.0,20000.0,12000.0,0,3,2
0,20600,0.0,0,27.0,1,1.0,20000.0,10000.0,0,3,2
0,21200,0.0,0,63.0,1,1.0,20000.0,10000.0,0,3,2
0,21100,5.0,5,2.0,6,4.0,30000.0,15000.0,0,3,2
0,21000,5.0,0,7.0,1,3.0,30000.0,15000.0,0,3,2
0,21000,3.0,0,6.0,1,3.0,30000.0,15000.0,0,3,2
0,20500,6.0,5,21.0,1,2.0,20000.0,10000.0,0,3,2
0,21500,6.0,5,5.0,6,6.0,30000.0,20000.0,0,3,3
0,21500,5.0,4,7.0,1,1.0,25000.0,15000.0,0,3,2
0,20000,7.0,4,47.0,1,3.0,25000.0,15000.0,0,3,2
0,21200,5.0,3,14.0,1,2.0,24000.0,12000.0,0,3,2
0,21000,5.0,4,14.0,1,1.0,20000.0,10000.0,0,3,2
16,20000,5.0,5,14.0,1,1.0,22000.0,13000.0,0,3,2
16,21000,6.0,5,8.0,1,2.0,40000.0,30000.0,0,3,3
16,20800,4.0,4,2.0,1,1.0,20000.0,10000.0,0,3,2
16,20500,5.0,5,2.0,3,2.0,20000.0,10000.0,0,3,2
16,20000,5.0,5,38.0,1,3.0,50000.0,25000.0,0,3,3
16,20400,6.0,5,47.0,2,2.0,28000.0,20000.0,0,3,3
16,20000,5.0,5,2.0,6,5.0,22000.0,14000.0,0,3,2
16,20500,5.0,4,31.0,1,3.0,25000.0,15000.0,0,3,2
16,21100,3.0,6,19.0,4,4.0,20000.0,15000.0,0,3,2
16,20300,5.0,5,31.0,4,3.0,20000.0,15000.0,0,3,2
0,20400,3.0,2,26.0,2,2.0,35000.0,18000.0,0,3,2
0,21500,5.0,5,14.0,6,4.0,25000.0,15000.0,0,3,2
0,21500,0.0,0,65.0,1,2.0,20000.0,12000.0,0,3,2
0,21100,8.0,2,14.0,1,1.0,20000.0,10000.0,0,3,2
0,150500,6.0,4,44.0,4,3.0,30000.0,15000.0,0,3,2
0,21300,6.0,4,44.0,1,4.0,25000.0,16000.0,0,3,2
0,21000,0.0,4,3.0,5,7.0,20000.0,15000.0,0,3,2
0,20500,0.0,6,8.0,3,5.0,60000.0,30000.0,0,3,3
0,21000,5.0,5,2.0,1,2.0,41000.0,21000.0,0,3,3
0,20000,8.0,5,2.0,2,5.0,40000.0,35000.0,0,3,3
0,20400,8.0,4,12.0,1,1.0,50000.0,40000.0,0,3,3
0,21000,7.0,5,26.0,1,3.0,50000.0,40000.0,0,3,3
0,21100,6.0,5,7.0,1,1.0,50000.0,35000.0,0,3,3
0,21300,6.0,5,65.0,1,1.0,35000.0,25000.0,0,3,3
0,20000,6.0,4,14.0,1,2.0,30000.0,15000.0,0,3,2
0,20000,4.0,5,14.0,1,2.0,40000.0,20000.0,0,3,3
0,20500,5.0,5,8.0,1,2.0,30000.0,15000.0,0,3,2
16,20000,5.0,4,2.0,1,2.0,30000.0,15000.0,0,3,2
16,21000,6.0,0,7.0,1,3.0,30000.0,15000.0,0,3,2
16,21200,8.0,5,2.0,4,3.0,35000.0,30000.0,0,3,3
16,20100,7.0,5,7.0,2,6.0,37000.0,25000.0,0,3,3
16,20100,6.0,5,61.0,1,3.0,30000.0,20000.0,0,3,3
16,20400,7.0,5,19.0,2,2.0,40000.0,30000.0,0,3,3
16,20900,5.0,5,2.0,3,2.0,40000.0,25000.0,0,3,3
16,20300,6.0,6,24.0,9,4.0,30000.0,20000.0,0,3,3
16,20600,0.0,7,47.0,1,1.0,40000.0,25000.0,0,3,3
16,21000,5.0,6,2.0,8,2.0,40000.0,20000.0,0,3,3
16,21600,6.0,5,2.0,1,2.0,35000.0,30000.0,0,3,3
16,21000,6.0,5,31.0,3,3.0,35000.0,20000.0,0,3,3
16,20400,6.0,4,51.0,1,1.0,35000.0,20000.0,0,3,3
16,20500,6.0,5,7.0,1,2.0,40000.0,25000.0,0,3,3
16,21000,8.0,6,8.0,4,3.0,60000.0,30000.0,0,3,3
16,21600,6.0,5,1.0,1,3.0,30000.0,15000.0,0,3,2
16,21000,6.0,5,1.0,5,4.0,30000.0,15000.0,0,3,2
16,21100,6.0,5,35.0,2,2.0,30000.0,25000.0,0,3,3
16,21800,6.0,5,20.0,1,1.0,35000.0,20000.0,0,3,3
16,21600,6.0,5,1.0,1,3.0,30000.0,15000.0,0,3,2
16,21000,6.0,5,1.0,5,4.0,30000.0,15000.0,0,3,2
16,21500,5.0,6,37.0,1,1.0,30000.0,18000.0,0,3,2
16,21000,6.0,6,2.0,1,1.0,50000.0,30000.0,0,3,3
16,21800,6.0,5,20.0,1,3.0,30000.0,20000.0,0,3,3
16,21000,0.0,5,7.0,2,2.0,30000.0,15000.0,0,3,2
16,21500,6.0,6,55.0,1,3.0,35000.0,30000.0,0,3,3
16,21600,5.0,5,33.0,1,3.0,35000.0,25000.0,0,3,3
16,21400,4.0,5,19.0,2,2.0,30000.0,20000.0,0,3,3
16,200200,6.0,5,47.0,3,3.0,35000.0,30000.0,0,3,3
16,20100,5.0,5,61.0,1,3.0,30000.0,20000.0,0,3,3
16,21100,5.0,5,5.0,1,3.0,30000.0,15000.0,0,3,2
16,21100,6.0,5,2.0,4,3.0,40000.0,25000.0,0,3,3
16,21000,6.0,5,2.0,1,3.0,50000.0,25000.0,0,3,3
16,70307,6.0,5,21.0,1,2.0,30000.0,15000.0,0,3,2
16,20400,8.0,5,56.0,1,5.0,70000.0,40000.0,0,3,3
16,21600,8.0,4,50.0,1,2.0,30000.0,18000.0,0,3,2
16,21100,5.0,5,2.0,4,3.0,50000.0,30000.0,0,3,3
16,21100,4.0,5,35.0,1,2.0,30000.0,15000.0,0,3,2
16,130400,0.0,6,61.0,1,2.0,30000.0,15000.0,0,3,2
16,20000,6.0,5,8.0,2,1.0,37000.0,25000.0,0,3,3
16,20300,5.0,5,2.0,6,4.0,30000.0,25000.0,0,3,3
16,21100,5.0,5,2.0,4,3.0,50000.0,25000.0,0,3,3
16,20500,6.0,5,51.0,2,7.0,30000.0,20000.0,0,3,3
16,21600,6.0,4,14.0,3,2.0,30000.0,20000.0,0,3,3
16,21100,6.0,6,2.0,4,3.0,70000.0,35000.0,0,3,3
0,21400,5.0,5,22.0,8,1.0,30000.0,15000.0,0,3,2
0,20900,4.0,0,50.0,1,3.0,48000.0,25000.0,0,3,3
0,21800,5.0,4,14.0,1,2.0,30000.0,18000.0,0,3,2
0,20300,4.0,5,2.0,1,1.0,30000.0,20000.0,0,3,3
0,21500,6.0,5,35.0,1,1.0,40000.0,20000.0,0,3,3
0,20000,5.0,5,2.0,1,1.0,40000.0,30000.0,0,3,3
16,20000,6.0,6,59.0,1,1.0,75000.0,45000.0,0,3,3
0,21200,4.0,5,19.0,1,1.0,40000.0,20000.0,0,3,3
0,20600,6.0,4,27.0,1,3.0,70000.0,50000.0,0,3,3
0,20000,5.0,4,27.0,1,2.0,60000.0,30000.0,0,3,3
0,21300,4.0,4,44.0,1,3.0,60000.0,30000.0,0,3,3
0,21000,3.0,5,1.0,1,3.0,40000.0,20000.0,0,3,3
0,20000,5.0,0,22.0,1,2.0,50000.0,30000.0,0,3,3
0,21000,0.0,6,2.0,4,3.0,45000.0,30000.0,0,3,3
16,21300,6.0,5,35.0,5,3.0,40000.0,20000.0,0,3,3
0,21600,7.0,5,33.0,5,7.0,45000.0,25000.0,0,3,3
0,21100,8.0,6,55.0,5,3.0,50000.0,35000.0,0,3,3
0,20000,6.0,5,47.0,1,6.0,45000.0,25000.0,0,3,3
0,20300,0.0,4,32.0,6,4.0,40000.0,25000.0,0,3,3
0,21600,6.0,5,33.0,5,7.0,40000.0,20000.0,0,3,3
0,21100,8.0,6,55.0,5,3.0,50000.0,35000.0,0,3,3
0,20300,6.0,5,19.0,1,3.0,60000.0,30000.0,0,3,3
0,21200,6.0,6,14.0,1,3.0,40000.0,20000.0,0,3,3
0,21600,6.0,5,33.0,5,7.0,40000.0,20000.0,0,3,3
0,21100,6.0,6,55.0,5,3.0,50000.0,35000.0,0,3,3
0,21000,5.0,6,2.0,4,3.0,45000.0,30000.0,0,3,3
0,70211,0.0,5,2.0,1,3.0,50000.0,25000.0,0,3,3
0,21600,6.0,5,33.0,5,7.0,40000.0,20000.0,0,3,3
0,21100,5.0,5,61.0,1,3.0,40000.0,20000.0,0,3,3
0,20500,6.0,5,47.0,1,2.0,40000.0,30000.0,0,3,3
0,21500,8.0,7,19.0,1,4.0,45000.0,30000.0,0,3,3
0,20300,6.0,4,9.0,1,2.0,40000.0,20000.0,0,3,3
0,20800,8.0,5,51.0,6,2.0,65000.0,50000.0,0,3,3
0,21000,4.0,0,50.0,1,3.0,48000.0,25000.0,0,3,3
0,20300,8.0,5,8.0,5,2.0,60000.0,40000.0,0,3,3
0,20000,0.0,4,26.0,1,3.0,40000.0,20000.0,0,3,3
0,21000,5.0,6,8.0,1,1.0,40000.0,20000.0,0,3,3
0,20000,8.0,6,8.0,2,6.0,60000.0,50000.0,0,3,3
0,150302,8.0,5,33.0,5,7.0,40000.0,20000.0,0,3,3
0,20000,6.0,5,47.0,2,3.0,54000.0,30000.0,0,3,3
0,20300,6.0,4,40.0,1,3.0,40000.0,30000.0,0,3,3
0,21100,6.0,5,8.0,1,3.0,45000.0,30000.0,0,3,3
0,20300,6.0,5,35.0,2,3.0,53000.0,33000.0,0,3,3
0,20000,6.0,5,47.0,2,3.0,70000.0,40000.0,0,3,3
0,20300,8.0,5,8.0,1,4.0,45000.0,40000.0,0,3,3
0,21000,6.0,6,8.0,6,5.0,70000.0,40000.0,0,3,3
0,10100,5.0,6,8.0,1,4.0,50000.0,30000.0,0,3,3
0,21800,6.0,6,8.0,1,4.0,40000.0,35000.0,0,3,3
0,20000,7.0,5,1.0,4,3.0,50000.0,40000.0,0,3,3
0,21000,5.0,5,2.0,6,5.0,40000.0,20000.0,0,3,3
0,21000,5.0,5,2.0,5,5.0,40000.0,20000.0,0,3,3
0,21600,6.0,5,33.0,5,7.0,40000.0,20000.0,0,3,3
0,20300,5.0,6,19.0,2,5.0,40000.0,20000.0,0,3,3
0,21100,8.0,6,55.0,5,3.0,55000.0,50000.0,0,3,3
0,21600,6.0,5,33.0,5,7.0,40000.0,20000.0,0,3,3
0,20300,6.0,5,5.0,2,7.0,40000.0,30000.0,0,3,3
0,21000,5.0,5,2.0,1,3.0,50000.0,25000.0,0,3,3
0,21100,8.0,6,55.0,5,3.0,50000.0,35000.0,0,3,3
0,21600,6.0,5,33.0,5,7.0,40000.0,20000.0,0,3,3
0,20000,7.0,5,1.0,2,2.0,40000.0,30000.0,0,3,3
0,20600,7.0,5,5.0,1,3.0,40000.0,30000.0,0,3,3
0,21100,8.0,5,55.0,5,3.0,50000.0,35000.0,0,3,3
0,21600,6.0,5,33.0,5,7.0,40000.0,20000.0,0,3,3
0,21300,6.0,5,33.0,1,3.0,50000.0,30000.0,0,3,3
0,21000,4.0,6,1.0,1,1.0,55000.0,35000.0,0,3,3
0,21000,5.0,7,8.0,1,2.0,80000.0,40000.0,0,3,3
0,21100,4.0,4,44.0,1,4.0,70000.0,35000.0,0,3,3
0,20600,7.0,5,2.0,1,2.0,50000.0,30000.0,0,3,3
0,21000,6.0,5,2.0,1,3.0,50000.0,30000.0,0,3,3
0,21100,6.0,5,2.0,1,2.0,60000.0,30000.0,0,3,3
16,10800,6.0,5,35.0,1,3.0,50000.0,25000.0,0,3,3
0,21000,5.0,6,2.0,1,3.0,50000.0,30000.0,0,3,3
0,21100,8.0,6,55.0,5,3.0,50000.0,35000.0,0,3,3
16,21100,5.0,5,44.0,1,2.0,50000.0,25000.0,0,3,3
0,20900,6.0,5,52.0,1,5.0,60000.0,40000.0,0,3,3
0,20900,0.0,5,52.0,1,5.0,50000.0,30000.0,0,3,3
0,20000,8.0,5,14.0,2,7.0,60000.0,30000.0,0,3,3
0,20000,6.0,5,7.0,2,3.0,50000.0,30000.0,0,3,3
0,20300,7.0,5,43.0,5,7.0,50000.0,40000.0,0,3,3
0,20400,8.0,5,7.0,2,7.0,50000.0,30000.0,0,3,3
0,20000,8.0,6,8.0,2,6.0,85000.0,70000.0,0,3,3
0,20000,6.0,5,7.0,2,3.0,50000.0,30000.0,0,3,3
0,20000,8.0,5,14.0,2,4.0,65000.0,50000.0,0,3,3
0,21000,6.0,5,2.0,1,1.0,50000.0,30000.0,0,3,3
0,20300,5.0,5,46.0,1,1.0,50000.0,40000.0,0,3,3
0,21000,6.0,6,8.0,1,1.0,70000.0,35000.0,0,3,3
0,20300,6.0,5,5.0,2,4.0,50000.0,40000.0,0,3,3
0,20300,7.0,5,8.0,6,3.0,60000.0,30000.0,0,3,3
0,20000,0.0,0,49.0,1,2.0,50000.0,30000.0,0,3,3
0,20000,0.0,5,7.0,1,1.0,50000.0,25000.0,0,3,3
0,20000,6.0,4,7.0,1,1.0,60000.0,30000.0,0,3,3
0,20000,0.0,5,43.0,1,7.0,50000.0,30000.0,0,3,3
0,21000,8.0,5,2.0,3,4.0,50000.0,25000.0,0,3,3
0,20900,8.0,5,14.0,2,4.0,50000.0,30000.0,0,3,3
0,20000,8.0,5,60.0,2,5.0,52000.0,45000.0,0,3,3
0,20000,7.0,5,5.0,2,5.0,50000.0,40000.0,0,3,3
0,20100,8.0,5,26.0,5,3.0,60000.0,40000.0,0,3,3
0,20900,8.0,5,14.0,2,4.0,50000.0,30000.0,0,3,3
0,20000,7.0,5,60.0,2,5.0,50000.0,40000.0,0,3,3
0,21600,6.0,5,21.0,6,7.0,55000.0,30000.0,0,3,3
0,20300,4.0,5,2.0,1,2.0,50000.0,30000.0,0,3,3
0,21000,5.0,5,2.0,1,2.0,50000.0,25000.0,0,3,3
0,21200,0.0,4,46.0,1,5.0,50000.0,30000.0,0,3,3
0,20000,6.0,5,32.0,1,7.0,65000.0,35000.0,0,3,3
0,21500,6.0,5,2.0,1,2.0,200000.0,150000.0,0,3,3
0,21600,6.0,3,50.0,1,3.0,100000.0,60000.0,0,3,3
0,30501,0.0,0,11.0,1,5.0,50000.0,30000.0,0,3,3
0,21500,7.0,6,35.0,1,1.0,60000.0,30000.0,0,3,3
0,21800,7.0,5,56.0,1,5.0,60000.0,30000.0,0,3,3
0,21600,6.0,5,6.0,1,4.0,50000.0,30000.0,0,3,3
0,20000,7.0,5,8.0,2,5.0,2000.0,1000.0,0,1,1
0,20500,6.0,4,6.0,2,5.0,2000.0,1000.0,0,1,1
0,20900,0.0,2,22.0,3,4.0,4000.0,2000.0,0,1,1
0,21000,0.0,5,35.0,2,2.0,3000.0,2000.0,0,1,1
0,20100,0.0,1,51.0,1,5.0,3000.0,2000.0,0,1,1
0,20000,8.0,7,8.0,2,7.0,1001.0,1000.0,0,1,1
0,20000,7.0,5,8.0,2,5.0,2000.0,1000.0,0,1,1
0,21100,0.0,4,9.0,1,3.0,2500.0,2000.0,0,1,1
0,21000,0.0,6,3.0,5,5.0,1001.0,1000.0,0,1,1
0,20100,4.0,4,41.0,1,2.0,4000.0,2000.0,1,1,1
0,21100,0.0,5,5.0,4,3.0,4000.0,2000.0,0,1,1
0,20400,0.0,5,4.0,2,2.0,3500.0,2000.0,0,1,1
0,20000,0.0,5,32.0,1,7.0,3000.0,2000.0,0,1,1
0,21000,3.0,4,9.0,1,1.0,2500.0,2000.0,0,1,1
0,999999,0.0,5,23.0,1,1.0,2000.0,1000.0,1,1,1
0,20000,0.0,5,32.0,1,7.0,3000.0,2000.0,0,1,1
0,21200,8.0,5,35.0,1,3.0,3000.0,2000.0,0,1,1
0,21500,8.0,1,8.0,1,2.0,2500.0,1500.0,0,1,1
0,20000,0.0,5,32.0,1,7.0,3000.0,2000.0,0,1,1
0,20000,5.0,5,26.0,3,4.0,1001.0,1000.0,0,1,1
0,20000,0.0,0,51.0,1,4.0,3500.0,2000.0,0,1,1
0,20000,0.0,5,32.0,1,7.0,3000.0,2000.0,0,1,1
0,21000,0.0,4,42.0,3,3.0,3000.0,2000.0,0,1,1
0,21000,0.0,5,26.0,5,3.0,1500.0,1000.0,0,1,1
0,20000,0.0,5,32.0,1,7.0,3000.0,2000.0,0,1,1
0,20500,4.0,4,32.0,1,1.0,3500.0,2000.0,0,1,1
0,20000,6.0,5,65.0,2,4.0,3000.0,2000.0,0,1,1
0,20000,0.0,5,32.0,1,7.0,3000.0,2000.0,0,1,1
0,20500,0.0,4,22.0,5,3.0,3000.0,2000.0,0,1,1
